Date,Open,High,Low,Close,Adj Close,Volume
2009-06-15,8500.000000,8650.000000,8400.000000,8500.000000,6806.937500,1190500
2009-06-16,8600.000000,8600.000000,8250.000000,8600.000000,6887.018555,4
2009-06-17,8300.000000,8600.000000,8300.000000,8300.000000,6646.773926,4
2009-06-18,8300.000000,8450.000000,8100.000000,8300.000000,6646.773926,4
2009-06-19,8700.000000,8700.000000,8150.000000,8700.000000,6967.099121,4
2009-06-22,8650.000000,8700.000000,8350.000000,8650.000000,6927.060547,4
2009-06-23,8700.000000,8700.000000,8350.000000,8700.000000,6967.099121,4
2009-06-24,8750.000000,8800.000000,8700.000000,8750.000000,7007.141113,4
2009-06-25,8850.000000,8950.000000,8700.000000,8850.000000,7087.222656,4
2009-06-26,9150.000000,9200.000000,8900.000000,9150.000000,7327.466797,4
2009-06-29,9000.000000,9100.000000,8850.000000,9000.000000,7384.905762,4
2009-06-30,9250.000000,9750.000000,8850.000000,9250.000000,7590.041992,4
2009-07-01,9200.000000,9700.000000,9200.000000,9700.000000,7959.287598,453500
2009-07-02,9750.000000,10000.000000,9750.000000,10000.000000,8205.451172,791500
2009-07-03,9900.000000,9900.000000,9800.000000,9900.000000,8123.395996,4
2009-07-06,10000.000000,10200.000000,9900.000000,10000.000000,8205.451172,4
2009-07-07,10050.000000,10250.000000,10000.000000,10050.000000,8246.477539,4
2009-07-08,null,null,null,null,null,null
2009-07-09,10350.000000,10500.000000,10200.000000,10350.000000,8492.642578,4
2009-07-10,10350.000000,10400.000000,10200.000000,10250.000000,8410.585938,1148500
2009-07-13,10350.000000,10350.000000,9800.000000,9800.000000,8041.339844,242000
2009-07-14,10000.000000,10050.000000,9900.000000,10000.000000,8205.451172,4
2009-07-15,10500.000000,10500.000000,9950.000000,10500.000000,8615.724609,4
2009-07-16,10600.000000,10900.000000,10500.000000,10600.000000,8697.778320,4
2009-07-17,10000.000000,11900.000000,10000.000000,10850.000000,8902.915039,1331500
2009-07-20,null,null,null,null,null,null
2009-07-21,10750.000000,11250.000000,10750.000000,10750.000000,8820.857422,4
2009-07-22,10800.000000,11150.000000,10750.000000,10800.000000,8861.885742,598500
2009-07-23,10900.000000,11050.000000,10700.000000,10900.000000,8943.942383,4
2009-07-24,10850.000000,11050.000000,10850.000000,10850.000000,8902.915039,4
2009-07-27,10900.000000,12000.000000,10900.000000,12000.000000,9846.541992,868000
2009-07-28,11750.000000,11800.000000,11400.000000,11750.000000,9641.405273,4
2009-07-29,11800.000000,11850.000000,11650.000000,11800.000000,9682.431641,4
2009-07-30,11900.000000,12000.000000,11600.000000,11900.000000,9764.487305,4
2009-07-31,11600.000000,12100.000000,11600.000000,11600.000000,9518.324219,4
2009-08-03,11400.000000,11600.000000,11300.000000,11400.000000,9354.213867,4
2009-08-04,11600.000000,11600.000000,11300.000000,11600.000000,9518.324219,4
2009-08-05,11250.000000,11500.000000,11100.000000,11250.000000,9231.132813,4
2009-08-06,11150.000000,11300.000000,10800.000000,11150.000000,9149.078125,4
2009-08-07,10950.000000,11150.000000,10850.000000,10950.000000,8984.967773,4
2009-08-10,11000.000000,11100.000000,10800.000000,11000.000000,9025.996094,1624500
2009-08-11,10850.000000,11000.000000,10850.000000,10850.000000,8902.915039,4
2009-08-12,10950.000000,11000.000000,10800.000000,10900.000000,8943.942383,1336500
2009-08-13,10900.000000,11000.000000,10800.000000,10900.000000,8943.942383,1360000
2009-08-14,10800.000000,10950.000000,10700.000000,10800.000000,8861.885742,4
2009-08-18,11000.000000,11000.000000,10600.000000,11000.000000,9025.996094,4
2009-08-19,11000.000000,11000.000000,10750.000000,11000.000000,9025.996094,1015000
2009-08-20,10950.000000,11000.000000,10850.000000,10950.000000,8984.967773,4
2009-08-21,10800.000000,10800.000000,10700.000000,10800.000000,8861.885742,1066500
2009-08-24,10450.000000,10900.000000,10400.000000,10450.000000,8574.696289,4
2009-08-25,10400.000000,10600.000000,10350.000000,10400.000000,8533.668945,4
2009-08-26,10250.000000,10450.000000,10200.000000,10250.000000,8410.585938,4
2009-08-27,10200.000000,10250.000000,10050.000000,10200.000000,8369.559570,4
2009-08-28,10200.000000,10250.000000,10100.000000,10200.000000,8369.559570,4
2009-08-31,10100.000000,10200.000000,10050.000000,10100.000000,8287.504883,4
2009-09-01,10150.000000,10300.000000,10000.000000,10150.000000,8328.531250,4
2009-09-02,10300.000000,10300.000000,10050.000000,10300.000000,8451.613281,4
2009-09-03,10350.000000,10400.000000,10250.000000,10350.000000,8492.642578,4
2009-09-04,10400.000000,10400.000000,10300.000000,10400.000000,8533.668945,4
2009-09-07,10850.000000,10850.000000,10500.000000,10850.000000,8902.915039,4
2009-09-08,10900.000000,11100.000000,10700.000000,10900.000000,8943.942383,4956000
2009-09-09,10750.000000,10900.000000,10600.000000,10750.000000,8820.857422,4
2009-09-10,10350.000000,10750.000000,10350.000000,10350.000000,8492.642578,4
2009-09-11,10450.000000,10600.000000,10400.000000,10450.000000,8574.696289,4
2009-09-14,10650.000000,10650.000000,10300.000000,10650.000000,8738.804688,4
2009-09-15,10600.000000,10700.000000,10450.000000,10600.000000,8697.778320,4
2009-09-16,10850.000000,10900.000000,10600.000000,10850.000000,8902.915039,4
2009-09-17,10750.000000,10950.000000,10750.000000,10750.000000,8820.857422,4
2009-09-24,10900.000000,10950.000000,10600.000000,10900.000000,8943.942383,2444500
2009-09-25,10700.000000,10850.000000,10700.000000,10700.000000,8779.833008,4
2009-09-28,10500.000000,10700.000000,10500.000000,10500.000000,8615.724609,4
2009-09-29,10800.000000,10850.000000,10550.000000,10800.000000,8861.885742,4
2009-09-30,10700.000000,10900.000000,10600.000000,10700.000000,8779.833008,1327500
2009-10-01,10900.000000,10900.000000,10700.000000,10900.000000,8943.942383,4
2009-10-02,10900.000000,10950.000000,10800.000000,10900.000000,8943.942383,4
2009-10-05,10750.000000,10850.000000,10600.000000,10750.000000,8820.857422,4
2009-10-06,11000.000000,11000.000000,10800.000000,11000.000000,9025.996094,4
2009-10-07,10950.000000,11100.000000,10950.000000,10950.000000,8984.967773,4
2009-10-08,10900.000000,10950.000000,10750.000000,10900.000000,8943.942383,4
2009-10-09,11000.000000,11050.000000,10900.000000,11000.000000,9025.996094,4
2009-10-12,10850.000000,11000.000000,10850.000000,10850.000000,8902.915039,4
2009-10-13,11050.000000,11400.000000,10850.000000,11050.000000,9067.023438,4
2009-10-14,11050.000000,11250.000000,10950.000000,11050.000000,9067.023438,4
2009-10-15,10900.000000,11150.000000,10800.000000,10900.000000,8943.942383,4
2009-10-16,10950.000000,11000.000000,10800.000000,10950.000000,8984.967773,4
2009-10-19,10950.000000,11000.000000,10800.000000,10950.000000,8984.967773,559500
2009-10-20,10900.000000,11100.000000,10850.000000,10900.000000,8943.942383,4
2009-10-21,10750.000000,10850.000000,10700.000000,10750.000000,8820.857422,4
2009-10-22,10500.000000,10700.000000,10450.000000,10500.000000,8615.724609,4
2009-10-23,10500.000000,10500.000000,10400.000000,10500.000000,8615.724609,4
2009-10-26,10700.000000,10700.000000,10450.000000,10700.000000,8779.833008,4
2009-10-27,10500.000000,10850.000000,10500.000000,10500.000000,8615.724609,4
2009-10-28,10350.000000,10750.000000,10250.000000,10350.000000,8492.642578,4
2009-10-29,10150.000000,10250.000000,9350.000000,10150.000000,8328.531250,1254500
